RA[deg] Ê Ê Ê,Dec[deg] Ê
70.507,23.256
214.517,-21.714
287.231,30.995
323.639,-13.687
142.423,21.683
66.605,-13.452
319.43,-15.935
152.615,-15.367
39.963,-60.661
174.856,-56.637
277.739,-5.171
192.791,64.882
11.154,-2.86
86.012,-35.557
52.207,-8.144
234.906,-6.261
346.789,-49.283
93.54,-37.726
218.102,67.054
283.592,-63.253
227.649,-2.942
257.02,39.907
120.971,47.238
290.12,-24.242
94.88,-22.702
303.282,-75.771
17.86,-52.996
154.73,-36.911
127.457,-32.495
284.978,30.728
312.564,-10.061
299.116,-21.217
219.446,-21.173
44.057,-5.224
161.193,-25.007
163.037,-13.439
120.7,49.203
10.825,-10.678
82.303,0.069
123.73,-2.605
317.122,-68.215
325.023,18.429
343.208,-14.57
276.797,25.768
63.476,-71.527
259.105,-63.924
192.355,-35.384
221.792,-2.92
254.555,16.456
175.02,4.23
0.773,1.092
78.023,50.037
138.185,78.094
249.152,53.437
241.899,-33.97
183.597,23.079
8.138,-11.507
275.654,-17.144
14.685,54.091
144.656,-32.896
154.54,27.814
14.118,54.176
84.685,-13.567
279.75,-48.447
175.198,16.677
253.885,37.755
240.284,-37.395
39.776,-0.467
290.243,-31.784
68.67,-8.269
63.798,-71.749
343.933,-31.326
239.304,-67.023
189.806,-20.325
67.619,23.839
249.537,39.406
328.7,-88.238
146.67,48.486
256.813,20.781
29.02,-1.694
230.525,-9.731
122.437,-1.461
110.966,81.718
159.244,17.44
239.667,5.827
99.15,18.826
148.945,-44.422
220.698,39.565
109.653,-31.913
177.964,-4.611
86.776,13.854
21.044,-19.045
248.407,-68.666
101.784,-2.731
13.335,-34.428
353.467,-19.141
326.139,-33.178
176.815,-14.444
317.514,-61.614
155.44,-9.228
20.999,-34.501
159.51,-35.446
133.444,-18.041
103.388,10.8
57.361,-20.076
137.299,28.822
50.366,-9.087
294.594,46.354
272.903,-41.042
254.626,-70.44
175.507,-26.84
4.744,36.055
167.189,40.879
259.008,45.489
133.401,-6.708
142.851,7.431
22.007,-10.079
291.753,-13.233
26.17,-10.545
261.637,-8.244
357.114,24.52
17.188,62.368
327.316,33.19
119.819,-10.355
174.33,16.399
151.078,-3.717
42.126,-9.692
161.169,39.072
227.861,52.7
308.342,-5.152
356.837,36.244
260.581,-22.873
250.827,-44.544
163.291,4.835
64.894,76.777
183.494,-2.954
290.561,-84.47
246.718,-35.372
191.995,-36.665
46.235,-24.518
318.092,-12.074
242.746,19.297
327.15,8.969
187.001,-14.192
198.945,4.614
140.677,63.553
346.005,-0.46
13.288,-3.619
151.867,18.553
198.419,-77.719
224.097,-6.257
97.857,-25.227
217.969,-19.292
29.639,-22.18
146.648,-18.771
299.005,12.002
107.468,22.326
295.25,25.311
173.449,-27.716
181.992,42.171
256.367,-26.412
141.031,-14.595
239.75,3.114
339.405,-12.926
83.113,-37.362
220.53,-22.869
250.504,-88.014
294.268,9.619
294.186,-60.713
129.585,-16.787
243.483,-73.53
142.579,-35.791
124.642,-1.607
185.95,-28.797
5.212,-44.955
81.159,16.464
86.101,-18.446
256.49,52.414
262.823,2.905
9.97,-29.675
235.615,-64.192
88.622,6.189
100.118,-29.846
79.426,-18.198
267.893,5.592
176.21,-13.856
307.07,-52.286
325.899,44.33
170.222,-39.242
203.589,-9.854
53.377,-3.483
321.622,-3.259
4.736,-14.591
129.611,-0.874
48.241,-21.593
140.89,-36.392
355.486,12.328
39.262,-4.29
210.16,-73.551
197.197,4.319
39.151,-44.036
227.342,-69.409
92.351,-6.697
313.996,-20.117
252.133,17.045
288.919,-17.259
195.835,44.132
99.831,-49.722
24.862,-12.539
192.848,-34.521
58.549,-35.433
273.275,-40.41
313.919,-43.072
48.887,-63.826
86.173,-11.15
316.67,-24.202
37.329,-74.287
338.159,-27.522
160.589,-36.164
98.393,31.52
235.548,15.114
86.861,0.481
40.542,-4.369
279.101,0.145
234.215,48.33
310.554,-7.973
232.279,-24.098
274.78,-32.257
2.112,-12.589
133.147,-14.353
329.369,33.825
267.073,-17.594
214.496,-21.346
107.644,-56.211
204.083,23.289
125.669,25.523
71.132,39.856
236.165,-33.278
144.246,-43.106
254.004,-36.681
55.002,-41.7
101.461,18.001
98.399,-30.329
192.511,21.024
83.034,-74.537
12.524,4.911
147.011,-34.795
317.551,-62.019
84.285,-43.374
202.737,-15.732
185.239,-84.828
143.833,59.627
104.325,-75.691
214.179,-17.962
137.679,26.732
16.456,-26.664
172.575,-21.047
141.12,-15.88
61.533,-27.628
58.746,50.666
164.454,-60.975
187.272,-28.075
317.673,-50.72
326.017,29.97
286.558,40.809
208.112,-7.178
80.835,-59.121
354.238,-11.245
72.881,22.457
151.525,0.316
15.424,-11.929
3.35,-64.193
145.498,-42.637
46.415,-50.175
53.873,-9.286
339.428,-26.635
219.839,-20.694
304.613,-38.457
29.153,-28.179
11.601,-43.314
130.595,-29.651
78.942,-66.973
304.971,-34.419
25.776,-11.268
93.349,22.313
46.141,71.353
343.365,-32.184
157.384,-2.327
275.829,-52.892
140.984,68.53
53.497,-32.199
109.122,37.891
57.344,-14.592
135.051,-0.185
187.219,-51.701
211.047,-29.34
313.84,-10.908
336.815,2.811
331.991,39.628
93.316,-25.83
37.704,-4.419
345.889,-45.987
316.68,-71.552
240.93,-7.384
134.208,-0.017
3.052,9.992
60.583,-67.116
228.973,53.355
354.009,14.356
16.864,37.578
112.296,-54.624
141.991,-16.356
200.064,-2.176
239.968,11.689
65.831,-43.262
90.749,4.669
139.417,14.479
14.579,-26.235
18.662,-5.567
257.2,10.177
177.531,-69.889
50.98,-5.645
19.158,-23.982
16.628,60.906
339.932,33.963
7.326,-21.922
167.805,-68.653
354.034,-7.935
16.798,-69.58
312.414,-23.458
113.732,-0.659
18.951,-67.46
357.493,-43.633
147.254,-23.284
33.588,-21.784
154.962,-69.745
66.418,23.692
83.147,48.315
168.199,-61.295
129.077,8.084
149.947,-3.378
162.79,4.838
322.626,2.943
60.988,-28.673
357.186,23.952
222.218,-25.568
227.313,-42.071
0.022,-44.635
135.623,8.588
137.725,-45.799
256.692,43.088
21.752,4.726
304.616,-28.431
210.212,-74.24
181.318,17.214
192.205,2.214
277.43,-24.235
107.065,23.691
151.681,18.88
238.495,-4.622
91.116,74.017
287.252,-33.141
173.333,-70.336
18.469,-57.541
121.177,-33.105
257.661,-27.677
11.106,2.235
136.378,-4.648
231.045,13.108
58.59,31.191
108.625,-32.253
4.452,26.752
91.779,18.474
54.372,-53.101
0.364,-55.107
308.109,-29.333
72.575,-18.623
166.711,-19.744
175.668,-5.114
171.654,-8.658
164.608,-77.724
116.659,9.411
290.809,43.913
287.415,-42.755
174.442,-18.87
254.726,5.338
96.801,2.486
13.549,-40.541
247.892,8.679
60.348,-15.459
336.62,-86.075
168.673,71.485
214.964,-31.08
173.898,2.228
291.1,8.339
343.558,-54.976
334.462,17.166
354.232,-68.071
54.605,-50.506
243.317,36.002
221.858,55.635
28.546,-18.855
189.659,-11.867
84.255,-13.681
73.899,41.845
183.379,-67.571
110.4,-4.461
349.593,5.154
89.516,-28.781
309.636,-17.858
212.099,32.006
332.893,-51.411
41.923,-1.363
258.151,32.163
355.242,-16.592
150.096,68.698
167.51,-21.936
191.516,-3.316
348.6,-15.652
68.604,-59.672
319.415,80.329
131.24,-18.433
134.799,-38.503
198.671,39.195
152.256,-60.864
84.082,30.824
30.408,61.257
161.197,55.919
323.566,63.314
313.087,-4.362
184.516,41.294
35.057,-17.73
267.594,-45.179
336.076,-1.092
117.497,-59.037
122.403,-27.249
4.732,-17.834
6.631,5.661
201.225,-31.525
176.275,-21.281
165.301,17.045
202.683,-4.726
110.025,-39.992
280.281,-57.651
16.204,-12.442
10.839,-15.337
173.6,4.378
264.582,-41.714
22.535,-16.38
204.414,47.577
84.868,45.875
129.037,53.579
16.332,0.682
312.148,-1.536
262.908,-35.963
318.813,-50.707
200.809,-45.138
67.506,16.831
330.281,-17.234
85.908,56.081
313.611,2.683
93.635,12.154
46.463,-64.5
338.15,30.668
170.71,22.68
239.729,19.832
241.495,47.01
340.015,-15.391
68.734,30.015
358.778,-37.421
219.762,-28.037
315.517,-9.401
355.22,-39.829
98.005,-57.532
280.777,-13.918
267.595,-60.063
255.851,-0.434
317.159,41.281
41.317,-42.16
230.719,54.236
247.47,4.317
34.288,1.129
328.35,-39.804
258.232,-30.148
190.232,-53.359
258.122,-56.569
207.459,-19.925
86.611,2.063
43.657,-44.281
331.223,42.638
82.199,-3.099
37.25,-26.519
155.259,-60.577
231.856,-2.076
66.178,-28.707
135.993,44.552
42.7,19.696
340.685,3.62
134.181,2.407
134.298,1.278
303.56,62.141
77.667,60.534
228.936,17.873
84.795,41.211
14.556,44.721
96.899,-8.619
312.723,-47.013
225.711,-10.949
55.179,0.165
249.246,-8.424
142.926,21.782
339.439,-17.609
150.87,75.308
274.624,-37.813
204.434,-39.911
206.351,-40.565
245.713,-14.107
353.663,-15.197
227.76,-52.645
126.552,52.189
43.84,7.519
37.925,50.836
102.909,-15.828
185.619,6.754
50.175,34.001
167.371,0.05
290.775,51.883
258.376,-26.136
267.224,-44.85
167.894,-41.915
228.459,-22.895
246.774,-1.567
128.089,-14.32
60.229,-9.583
295.256,69.913
172.621,1.582
225.416,29.725
50.435,-62.851
175.126,44.798
318.681,19.92
164.834,16.851
217.284,-17.977
76.356,-73.555
22.03,-78.385
273.574,-28.12
351.506,54.906
1.338,-12.703
171.456,-51.214
200.574,-6.114
170.121,-56.305
221.555,-79.438
66.759,-21.904
316.908,-57.447
317.358,-29.143
90.91,-30.435
115.482,-21.673
341.701,22.772
65.291,58.168
53.815,-52.813
15.354,-47.06
186.569,44.277
142.674,-11.266
65.044,-43.986
151.889,26.557
100.273,-44.3
162.918,-36.641
166.498,-62.968
246.386,13.793
348.945,-27.998
32.087,1.878
261.612,-28.564
139.112,28.462
254.591,22.245
274.053,-60.119
269.503,-31.878
87.32,-52.945
273.762,-22.766
20.979,-5.877
64.06,-28.078
41.977,30.906
170.497,1.682
278.985,5.129
92.496,6.679
186.936,-49.953
101.453,5.854
279.232,38.197
204.081,-9.584
219.477,-75.774
133.808,25.188
8.941,-10.78
304.803,-1.559
261.771,-10.106
24.22,-31.743
115.679,-39.001
353.063,0.102
6.069,-15.251
114.901,14.619
55.726,-16.766
72.023,-15.699
299.079,62.608
154.448,14.721
356.744,-41.43
183.802,-7.13
97.67,-24.428
39.499,-31.699
175.265,-22.081
106.936,-72.179
122.628,-37.326
220.81,-17.856
269.411,-42.839
204.295,-19.148
325.227,-12.864
148.012,-50.318
18.487,27.89
331.075,-2.911
31.583,-18.688
154.969,29.166
299.223,-21.827
270.091,-26.635
106.692,-0.85
215.955,-28.497
188.665,70.845
224.021,-17.725
274.446,-58.271
79.016,3.885
166.464,-19.326
351.746,-26.177
56.253,-13.623
207.519,50.825
355.913,53.89
155.994,-51.778
312.671,7.059
81.593,-1.023
256.933,-37.296
102.166,-5.617
131.389,33.002
64.169,-27.418
294.391,-46.629
142.279,-19.139
211.413,2.293
54.22,-37.982
258.636,36.903
67.766,-65.055
220.273,-8.657
120.13,50.647
144.03,31.678
266.417,-50.774
79.492,-37.531
176.055,-2.4
19.725,55.807
168.832,-51.44
225.165,1.596
31.849,-4.17
313.409,-32.52
334.602,-66.873
40.798,-3.336
199.367,-15.983
115.447,-5.033
184.752,-6.714
334.421,-1.618
355.213,-43.994
205.09,23.785
6.73,-17.874
225.945,-1.389
191.264,21.193
260.319,-25.155
82.682,-29.381
351.252,63.264
262.05,20.006
39.321,21.548
16.981,-66.349
343.684,-20.159
3.642,-22.721
251.462,-67.172
276.16,-36.589
166.269,-30.18
166.303,21.555
270.531,-6.325
177.606,-40.751
357.916,-37.11
298.304,-14.622
106.068,-33.491
142.887,-2.529
248.961,34.215
315.45,-25.801
35.182,-26.759
193.236,-36.251
185.964,-0.375
118.778,31.756
51.293,-14.974
238.354,24.842
120.926,1.716
101.349,60.301
202.291,-15.487
83.961,25.82
216.496,-46.16
216.815,-54.015
43.786,23.666
127.727,-12.745
220.722,-51.916
353.482,2.958
31.019,-34.28
295.753,-7.999
160.865,42.26
236.245,-68.357
194.05,-6.566
69.939,-44.618
320.599,26.717
356.136,-16.195
182.548,40.528
341.086,-64.246
96.819,-65.056
88.763,-17.664
246.223,-67.949
346.049,-53.393
166.944,-29.827
170.826,-20.24
230.088,-86.201
42.993,-3.635
283.495,27.9
53.75,-45.563
302.701,-36.712
294.533,-67.341
261.332,45.944
75.495,-48.544
17.58,-0.206
297.398,-65.386
207.487,-52.224
32.051,62.599
241.485,61.114
206.028,-67.118
273.31,77.185
69.065,-0.692
124.388,7.206
234.792,-44.334
46.818,-15.18
355.187,-13.638
187.418,9.443
292.182,-43.096
113.266,6.968
146.842,60.724
103.624,25.389
188.546,-6.795
58.405,-64.187
305.664,33.38
117.292,-16.272
254.004,8.808
349.342,17.541
127.598,3.31
85.415,10.385
253.965,-30.113
113.539,-9.011
7.767,50.861
147.61,-77.252
254.067,63.365
200.492,-64.815
240.092,-31.947
138.929,-57.718
270.259,54.594
331.23,-14.024
352.007,-1.1
158.045,34.201
201.079,-30.238
23.888,-21.258
194.661,6.879
109.572,12.952
110.279,-67.315
296.615,-40.457
254.752,12.072
221.766,27.973
277.748,-73.547
76.776,-22.195
192.969,19.567
185.534,-62.098
267.784,-15.566
303.373,-79.534
186.81,29.519
74.649,-27.354
163.835,27.141
85.822,-38.672
100.918,75.606
329.336,-35.861
157.079,-54.513
275.096,53.132
29,-53.694
152.478,-17.842
309.848,-29.507
231.962,67.292
173.819,-44.592
146.928,71.674
342.61,31.326
32.182,-50.72
26.822,-62.72
139.564,10.976
56.585,-8.597
315.422,18.327
201.334,-50.216
199.028,-22.977
51.512,18.404
142.961,39.63
300.295,-54.737
57.379,1.196
60.26,-34.792
297.53,-58.335
248.936,35.699
3.991,18.655
153.584,9.007
18.847,-20.324
213.282,-50.084
31.865,-1.694
48.477,61.144
172.234,-1.669
282.288,-37.819
160.163,-28.585
227.102,-28.605
293.456,67.052
299.956,50.545
177.784,-67.973
281.621,-10.588
40.152,-10.012
269.632,-10.956
111.457,68.083
226.011,17.901
335.154,-19.719
287.672,70.64
239.514,-9.535
255.061,-58.214
168.15,6.473
207.317,-74.046
73.019,-54.451
291.172,9.125
112.356,46.261
166.434,-84.709
145.736,-21.6
353.53,27.291
134.305,33.889
277.418,-26.82
38.53,-60.817
42.134,24.195
42.176,2.553
197.36,10.878
96.226,-5.955
246.027,44.996
96.834,61.673
135.212,-79.927
333.03,40.269
171.012,43.086
34.095,-53.441
211.828,-18.76
207.612,-9.127
48.596,-3.53
271.305,-33.704
56.279,-18.731
74.794,-57.513
228.789,14.259
14.296,-53.246
105.409,-11.937
35.128,22.296
313.635,24.711
150.809,-25.275
155.243,-69.327
173.517,45.298
162.347,4.26
305.616,58.803
308.36,20.458
245.212,-28.225
44.83,-14.458
126.523,31.838
259.579,-21.226
67.255,25.141
196.746,-36.128
140.112,-15.18
266.813,22.987
130.737,-80.03
202.767,50.427
133.144,-8.801
294.915,-7.835
255.238,-20.786
65.3,-4.148
201.279,-73.489
307.043,-16.73
25.297,1.261
323.016,39.868
47.932,65.215
234.115,-52.165
36.551,-23.188
181.135,-6.96
359.234,11.774
180.432,-59.634
302.85,-14.368
275.137,14.999
336.35,-76.212
98.471,30.887
237.6,28.59
98.963,60.212
62.7,-17.672
295.231,-23.381
166.845,61.755
193.753,-47.954
91.18,-11.642
85.233,-75.879
292.4,-40.277
355.718,38.003
34.291,-35.62
215.282,67.29
46.027,-10.605
49.374,-46.364
275.296,-51.313
203.453,-23.931
215.593,-0.78
104.702,40.075
355.421,60.259
223.761,35.852
185.363,19.632
17.083,-10.357
217.83,-20.975
239.516,19.951
192.121,-18.914
273.743,-25.403
30.152,-28.651
121.113,-6.811
43.897,-14.115
91.853,-38.24
328.278,-70.363
289.298,13.075
29.212,56.971
91.292,-25.11
231.485,-20.347
105.486,-2.441
0.651,-40.507
331.391,22.242
265.059,4.885
58.968,-1.232
84.869,-50.898
250.485,41.229
3.034,-47.935
282.858,5.423
54.019,12.729
82.931,-16.957
197.76,9.734
120.647,13.148
330.918,-50.432
170.055,56.466
77.04,-47.148
60.284,28.912
108.228,-31.704
34.018,-1.361
13.07,-11.867
359.382,-22.671
237.932,-16.927
29.137,-0.272
259.704,11.1
255.062,-9.319
31.161,-21.885
238.821,35.83
4.482,48.09
207.475,0.255
322.253,-11.025
24.416,-4.239
252.334,-37.302
150.134,-28.235
141.105,-59.366
244.326,-13.907
98.788,-1.977
282.202,57.024
281.371,-42.697
14.828,-34.288
87.409,-69.613
309.477,57.966
275.904,-15.199
14.19,-22.386
249.472,-0.133
82.392,-46.85
206.05,-23.223
295.019,15.404
344.519,7.639
152.308,-77.042
18.759,-13.897
257.637,-21.397
333.763,1.601
75.489,18.18
346.418,21.44
314.539,-13.228
166.474,-29.785
225.984,-23.049
139.619,-29.532
357.203,11.52
296.599,2.796
22.563,-55.213
259.132,68.497
247.444,-63.643
311.576,28.713
140.965,53.5
123.048,-59.943
101.066,-18.958
227.573,-17.978
238.242,33.203
22.858,-21.892
239.168,3.283
168.259,-7.368
141.003,-22.701
186.581,72.265
122.186,-22.226
232.322,20.876
299.262,-31.417
59.658,-28.349
93.094,-7.19
270.05,3.054
104.198,37.13
170.297,-10.935
289.595,-27.234
137.264,-10.907
142.05,-63.912
268.531,-52.894
154.001,-33.084
198.244,10.948
168.182,-59.996
142.045,9.056
349.631,-73.521
55.882,-44.184
77.218,-18.519
163.188,-46.974
319.185,4.875
310.279,34.563
281.619,-1.698
10.18,-50.642
291.754,45.402
267.845,25.864
220.539,11.431
80.522,31.2
111.562,-17.855
265.095,-25.399
49.511,40.955
346.568,-57.589
187.877,-46.939
98.955,-84.019
4.808,45.776
237.406,6.377
53.786,-57.399
181.717,56.071
10,46.359
16.598,24.392
138.006,46.612
357.074,-67.532
41.917,38.633
120.983,-46.488
303.476,-25.317
88.193,-83.906
251.313,-0.538
239.293,11.784
83.743,-21.625
211.853,-3.746
299.067,-29.719
330.377,42.88
219.372,-19.616
284.282,-7.943
39.369,27.542
100.955,-1.445
50.676,23.564
200.612,-52.102
56.36,5.367
257.29,19.076
254.37,2.528
294.58,20.998
178.607,-31.757
101.489,-29.53
124.809,28.078
336.203,-25.575
280.022,18.053
124.577,-1.922
6.132,50.943
107.419,-31.666
219.158,4.803
31.08,-41.524
95.688,-60.912
78.397,21.543
151.833,39.428
329.531,0.326
45.406,-28.318
179.079,-68.055
56.08,-5.274
124.685,3.667
99.184,-32.089
148.188,-29.661
2.652,-76.217
270.472,1.311
75.795,-9.171
324.993,36.369
336.846,-59.608
163.702,9.688
329.615,9.194
316.784,-59.419
336.379,-59.649
69.621,-16.565
151.13,-33.948
212.001,-36.668
139.23,-25.449
297.819,-41.788
334.693,-9.393
274.922,-36.03
313.353,-65.038
127.886,-26.606
23.377,57.8
211.375,-1.886
97.11,7.632
99.964,33.956
116.258,-22.036
24.456,-6.971
231.711,-11.528
117.4,-21.897
283.174,22.738
18.299,41.938
340.444,-63.898
81.003,37.847
327.647,-23.008
161.765,56.161
229.925,8.724
14.608,61.298
81.829,5.91
346.466,-36.439
98.888,6.025
260.795,39.776
255.646,5.254
305.337,-3.874
247.003,33.912
177.135,-69.858
215.401,-20.214
136.251,-54.698
79.744,-75.042
57.453,-33.87
109.176,38.078
149.104,17.514
300.493,-33.293
291.151,17.464
201.356,63.525
11.156,-36.474
131.834,-37.411
187.314,-24.515
341.33,-74.929
123.856,69.222
57.035,21.554
191.069,-84.774
115.168,-65.336
145.67,-4.911
51.774,-40.987
305.071,73.245
329.319,7.97
311.089,32.717
166.177,14.306
299.658,-60.1
111.211,20.44
154.014,50.656
285.74,-57.845
49.151,11.366
262.251,-26.741
165.288,2.885
18.174,14.745
295.045,-42.48
63.396,-52.97
279.572,-23.416
24.054,-12.509
26.283,0.535
93.784,-14.482
349.037,19.462
19.74,-19.395
54.084,-24.596
342.194,-7.875
352.601,-81.097
265.777,-55.58
36.297,42.944
57.618,-25.434
95.365,69.202
340.23,-62.966
226.496,29.822
0.803,2.558
157.657,-67.401
31.443,-14.089
131.827,4.489
305.93,-9.788
293.684,-56.68
304.153,-21.853
283.122,-44.577
167.17,25.431
201.409,-56.109
77.896,-15.819
138.035,12.401
233.124,41.486
217.099,-21.58
348.805,-53.292
227.604,-39.759
268.263,-36.987
350.898,52.896
203.707,-10.214
94.32,65.576
110.465,42.492
34.648,-10.978
54.929,-54.222
314.689,2.869
58.644,-20.433
139.508,3.434
95.895,-27.422
317.492,-47.523
132.347,10.97
349.779,30.351
234.378,-58.703
16.312,-28.481
358.348,-5.142
256.971,31.963
294.923,-12.282
114.764,-2.262
43.291,-16.272
1.023,19.025
31.796,42.853
